ISO3,Date,Cumulative_cases,Cumulative_deaths
SPM,2024-06,3426,2
SRB,2020-01,0,0
SRB,2020-02,0,0
SRB,2020-03,659,10
SRB,2020-04,7779,151
SRB,2020-05,11381,242
SRB,2020-06,13792,267
SRB,2020-07,23263,526
SRB,2020-08,31282,710
SRB,2020-09,33312,746
SRB,2020-10,38872,789
SRB,2020-11,163035,1484
SRB,2020-12,323367,2983
SRB,2021-01,393897,4000
SRB,2021-02,456450,4429
SRB,2021-03,581617,5151
SRB,2021-04,677972,6196
SRB,2021-05,712046,6844
SRB,2021-06,716238,7029
SRB,2021-07,719913,7103
SRB,2021-08,755895,7257
SRB,2021-09,905677,8008
SRB,2021-10,1137820,9890
SRB,2021-11,1248719,11537
SRB,2021-12,1289493,12568
SRB,2022-01,1649293,13513
SRB,2022-02,1906142,15155
SRB,2022-03,1967771,15746
SRB,2022-04,2001144,15953
SRB,2022-05,2016793,16078
SRB,2022-06,2025577,16120
SRB,2022-07,2118673,16271
SRB,2022-08,2269421,16631
SRB,2022-09,2347506,16940
SRB,2022-10,2402754,17228
SRB,2022-11,2421274,17365
SRB,2022-12,2439730,17495
SRB,2023-01,2469072,17688
SRB,2023-02,2490331,17807
SRB,2023-03,2513687,17956
SRB,2023-04,2534350,18018
SRB,2023-05,2541248,18051
SRB,2023-06,2543720,18057
SRB,2023-07,2544741,18057
SRB,2023-08,2545606,18057
SRB,2023-09,2549375,18057
SRB,2023-10,2567962,18057
SRB,2023-11,2583470,18057
SRB,2023-12,2583470,18057
SRB,2024-01,2583470,18057
SRB,2024-02,2583470,18057
SRB,2024-03,2583470,18057
SRB,2024-04,2583470,18057
SRB,2024-05,2583470,18057
SRB,2024-06,2583470,18057
SSD,2020-01,0,0
SSD,2020-02,0,0
SSD,2020-03,0,0
SSD,2020-04,6,0
SSD,2020-05,1147,14
SSD,2020-06,1966,38
SSD,2020-07,2286,47
SSD,2020-08,2525,49
SSD,2020-09,2692,51
SSD,2020-10,2883,58
SSD,2020-11,3107,62
SSD,2020-12,3505,63
SSD,2021-01,4037,65
SSD,2021-02,7937,93
SSD,2021-03,10098,108
SSD,2021-04,10533,114
SSD,2021-05,10688,115
SSD,2021-06,10824,116
SSD,2021-07,10917,117
SSD,2021-08,11417,120
SSD,2021-09,11936,128
SSD,2021-10,12402,133
SSD,2021-11,12751,133
SSD,2021-12,14810,135
SSD,2022-01,16788,137
SSD,2022-02,16966,137
SSD,2022-03,17213,138
SSD,2022-04,17438,138
SSD,2022-05,17590,138
SSD,2022-06,17709,138
SSD,2022-07,17780,138
SSD,2022-08,17780,138
SSD,2022-09,18115,138
SSD,2022-10,18313,138
SSD,2022-11,18350,138
SSD,2022-12,18368,138
SSD,2023-01,18368,138
SSD,2023-02,18368,138
SSD,2023-03,18368,138
SSD,2023-04,18368,138
SSD,2023-05,18368,138
SSD,2023-06,18368,138
SSD,2023-07,18368,138
SSD,2023-08,18368,138
SSD,2023-09,18368,138
SSD,2023-10,18696,147
SSD,2023-11,18765,147
SSD,2023-12,18819,147
SSD,2024-01,18819,147
SSD,2024-02,18819,147
SSD,2024-03,18820,147
SSD,2024-04,18823,147
SSD,2024-05,18823,147
SSD,2024-06,18823,147
STP,2020-01,0,0
STP,2020-02,0,0
STP,2020-03,0,0
STP,2020-04,8,0
STP,2020-05,479,13
STP,2020-06,713,13
STP,2020-07,862,14
STP,2020-08,895,15
STP,2020-09,911,15
STP,2020-10,940,15
STP,2020-11,985,17
STP,2020-12,1014,17
STP,2021-01,1256,17
STP,2021-02,1786,28
STP,2021-03,2210,34
STP,2021-04,2297,35
STP,2021-05,2345,37
STP,2021-06,2365,37
STP,2021-07,2424,37
STP,2021-08,2590,37
STP,2021-09,3338,49
STP,2021-10,3712,56
STP,2021-11,3731,56
STP,2021-12,3744,57
STP,2022-01,5883,69
STP,2022-02,5933,72
STP,2022-03,5945,73
STP,2022-04,5953,73
STP,2022-05,5982,73
STP,2022-06,6023,73
STP,2022-07,6100,74
STP,2022-08,6136,76
STP,2022-09,6209,77
STP,2022-10,6266,77
STP,2022-11,6278,77
STP,2022-12,6279,77
STP,2023-01,6279,77
STP,2023-02,6281,77
STP,2023-03,6349,77
STP,2023-04,6568,80
STP,2023-05,6581,80
STP,2023-06,6588,80
STP,2023-07,6589,80
STP,2023-08,6589,80
STP,2023-09,6597,80
STP,2023-10,6601,80
STP,2023-11,6686,80
STP,2023-12,6736,80
STP,2024-01,6736,80
STP,2024-02,6736,80
STP,2024-03,6749,80
STP,2024-04,6770,80
STP,2024-05,6771,80
STP,2024-06,6771,80
SUR,2020-01,0,0
SUR,2020-02,0,0
SUR,2020-03,8,0
SUR,2020-04,10,1
SUR,2020-05,12,1
SUR,2020-06,391,10
SUR,2020-07,1305,23
SUR,2020-08,3848,66
SUR,2020-09,4817,102
SUR,2020-10,5155,109
SUR,2020-11,5311,117
SUR,2020-12,5880,119
SUR,2021-01,8364,154
SUR,2021-02,8913,170
SUR,2021-03,9088,177
SUR,2021-04,9932,193
SUR,2021-05,14305,282
SUR,2021-06,20911,494
SUR,2021-07,24689,627
SUR,2021-08,28462,709
SUR,2021-09,39609,841
SUR,2021-10,48899,1082
SUR,2021-11,50710,1162
SUR,2021-12,51563,1186
SUR,2022-01,72943,1257
SUR,2022-02,78070,1315
SUR,2022-03,79133,1324
SUR,2022-04,79302,1327
SUR,2022-05,80416,1341
SUR,2022-06,80817,1359
SUR,2022-07,80966,1380
SUR,2022-08,81022,1383
SUR,2022-09,81099,1385
SUR,2022-10,81185,1390
SUR,2022-11,81228,1392
SUR,2022-12,81581,1393
SUR,2023-01,82020,1398
SUR,2023-02,82227,1400
SUR,2023-03,82467,1404
SUR,2023-04,82495,1404
SUR,2023-05,82495,1404
SUR,2023-06,82495,1404
SUR,2023-07,82495,1404
SUR,2023-08,82495,1404
SUR,2023-09,82495,1404
SUR,2023-10,82495,1404
SUR,2023-11,82495,1404
SUR,2023-12,82495,1404
SUR,2024-01,82495,1404
SUR,2024-02,82496,1405
SUR,2024-03,82496,1405
SUR,2024-04,82496,1405
SUR,2024-05,82497,1405
SUR,2024-06,82497,1405
SVK,2020-01,0,0
SVK,2020-02,0,0
SVK,2020-03,314,0
SVK,2020-04,1379,18
SVK,2020-05,1521,28
SVK,2020-06,1664,28
SVK,2020-07,2179,28
SVK,2020-08,3876,33
SVK,2020-09,9078,44
SVK,2020-10,43843,159
SVK,2020-11,105733,816
SVK,2020-12,167523,1773
SVK,2021-01,249913,4642
SVK,2021-02,308083,7189
SVK,2021-03,357910,9496
SVK,2021-04,379911,11495
SVK,2021-05,389690,12339
SVK,2021-06,391551,12505
SVK,2021-07,392348,12534
SVK,2021-08,394742,12548
SVK,2021-09,408488,12596
SVK,2021-10,483773,13034
SVK,2021-11,667961,14274
SVK,2021-12,825629,16398
SVK,2022-01,1000345,17817
SVK,2022-02,1442194,18453
SVK,2022-03,1687425,19270
SVK,2022-04,1774808,19839
SVK,2022-05,1789437,20097
SVK,2022-06,1794311,20142
SVK,2022-07,1817779,20223
SVK,2022-08,1833691,20348
SVK,2022-09,1841502,20448
SVK,2022-10,1852552,20601
SVK,2022-11,1855664,20729
SVK,2022-12,1858687,20803
SVK,2023-01,1860750,20938
SVK,2023-02,1862760,21017
SVK,2023-03,1865055,21083
SVK,2023-04,1866312,21167
SVK,2023-05,1866814,21167
SVK,2023-06,1866857,21167
SVK,2023-07,1866898,21167
SVK,2023-08,1867148,21167
SVK,2023-09,1867421,21167
SVK,2023-10,1868111,21167
SVK,2023-11,1870259,21182
SVK,2023-12,1875529,21207
SVK,2024-01,1877086,21220
SVK,2024-02,1877549,21224
SVK,2024-03,1877700,21226
SVK,2024-04,1877736,21226
SVK,2024-05,1877759,21226
SVK,2024-06,1877788,21226
SVN,2020-01,0,0
SVN,2020-02,0,0
SVN,2020-03,757,13
SVN,2020-04,1403,90
SVN,2020-05,1473,113
SVN,2020-06,1584,114
SVN,2020-07,2088,119
SVN,2020-08,2884,133
SVN,2020-09,5390,155
SVN,2020-10,24113,289
SVN,2020-11,75871,1569
SVN,2020-12,115411,2881
SVN,2021-01,166921,3857
SVN,2021-02,190425,4174
SVN,2021-03,213127,4360
SVN,2021-04,237351,4566
SVN,2021-05,253813,4716
SVN,2021-06,257340,4765
SVN,2021-07,258754,4775
SVN,2021-08,266741,4796
SVN,2021-09,290068,4906
SVN,2021-10,337243,5172
SVN,2021-11,418554,5694
SVN,2021-12,456842,6089
SVN,2022-01,711026,6464
SVN,2022-02,892956,7140
SVN,2022-03,958489,7435
SVN,2022-04,1004953,7657
SVN,2022-05,1024668,7799
SVN,2022-06,1035467,7832
SVN,2022-07,1084015,7987
SVN,2022-08,1123062,8163
SVN,2022-09,1171872,8268
SVN,2022-10,1233701,8486
SVN,2022-11,1254929,8590
SVN,2022-12,1300803,8801
SVN,2023-01,1321368,9076
SVN,2023-02,1327689,9148
SVN,2023-03,1338819,9227
SVN,2023-04,1343514,9339
SVN,2023-05,1344270,9393
SVN,2023-06,1344562,9422
SVN,2023-07,1344655,9431
SVN,2023-08,1344843,9437
SVN,2023-09,1345428,9453
SVN,2023-10,1347064,9487
SVN,2023-11,1349567,9609
SVN,2023-12,1354415,9860
SVN,2024-01,1355468,9993
SVN,2024-02,1355751,10035
SVN,2024-03,1355845,10050
SVN,2024-04,1355879,10056
SVN,2024-05,1355934,10059
SVN,2024-06,1356013,10062
SWE,2020-01,0,0
SWE,2020-02,1,0
SWE,2020-03,3664,201
SWE,2020-04,18568,2483
SWE,2020-05,38396,4575
SWE,2020-06,65918,5416
SWE,2020-07,75687,5706
SWE,2020-08,84190,5786
SWE,2020-09,91994,5836
SWE,2020-10,114342,5927
SWE,2020-11,254805,7108
SWE,2020-12,418129,9323
SWE,2021-01,573754,12190
SWE,2021-02,664854,12996
SWE,2021-03,791323,13527
SWE,2021-04,948136,14071
SWE,2021-05,1068988,14533
SWE,2021-06,1089250,14628
SWE,2021-07,1097185,14644
SWE,2021-08,1124225,14688
SWE,2021-09,1150016,14857
SWE,2021-10,1173292,15032
SWE,2021-11,1202626,15143
SWE,2021-12,1286608,15302
SWE,2022-01,2144418,16187
SWE,2022-02,2446367,17564
SWE,2022-03,2485611,18414
SWE,2022-04,2500432,18805
SWE,2022-05,2509503,19021
SWE,2022-06,2517818,19129
SWE,2022-07,2543163,19493
SWE,2022-08,2567737,19949
SWE,2022-09,2587602,20320
SWE,2022-10,2615352,20786
SWE,2022-11,2630386,21129
SWE,2022-12,2671881,22003
SWE,2023-01,2694259,23453
SWE,2023-02,2698129,23708
SWE,2023-03,2700639,23825
SWE,2023-04,2706119,24102
SWE,2023-05,2709815,24383
SWE,2023-06,2711863,24541
SWE,2023-07,2712959,24649
SWE,2023-08,2714082,24704
SWE,2023-09,2716467,24812
SWE,2023-10,2720686,25012
SWE,2023-11,2733563,25695
SWE,2023-12,2746617,26686
SWE,2024-01,2749793,27065
SWE,2024-02,2750867,27206
SWE,2024-03,2751440,27257
SWE,2024-04,2751732,27273
SWE,2024-05,2752169,27301
SWE,2024-06,2752383,27309
SWZ,2020-01,0,0
SWZ,2020-02,0,0
SWZ,2020-03,9,0
SWZ,2020-04,56,1
SWZ,2020-05,283,2
SWZ,2020-06,745,8
SWZ,2020-07,2142,28
SWZ,2020-08,4510,91
SWZ,2020-09,5419,108
SWZ,2020-10,5847,116
SWZ,2020-11,6406,121
SWZ,2020-12,8365,163
SWZ,2021-01,15666,562
SWZ,2021-02,17002,650
SWZ,2021-03,17318,666
SWZ,2021-04,18440,671
SWZ,2021-05,18589,672
SWZ,2021-06,19018,678
SWZ,2021-07,22687,747
SWZ,2021-08,42719,1067
SWZ,2021-09,45742,1212
SWZ,2021-10,46413,1242
SWZ,2021-11,46528,1248
SWZ,2021-12,64381,1272
SWZ,2022-01,68329,1374
SWZ,2022-02,69125,1390
SWZ,2022-03,69663,1393
SWZ,2022-04,70284,1397
SWZ,2022-05,72390,1406
SWZ,2022-06,73071,1415
SWZ,2022-07,73279,1417
SWZ,2022-08,73358,1422
SWZ,2022-09,73390,1422
SWZ,2022-10,73558,1422
SWZ,2022-11,73770,1422
SWZ,2022-12,74021,1422
SWZ,2023-01,74133,1422
SWZ,2023-02,74199,1423
SWZ,2023-03,74323,1425
SWZ,2023-04,74670,1425
SWZ,2023-05,74805,1427
SWZ,2023-06,74882,1427
SWZ,2023-07,74882,1427
SWZ,2023-08,74987,1427
SWZ,2023-09,74996,1427
SWZ,2023-10,75127,1427
SWZ,2023-11,75184,1427
SWZ,2023-12,75191,1427
SWZ,2024-01,75199,1427
SWZ,2024-02,75214,1427
SWZ,2024-03,75285,1427
SWZ,2024-04,75346,1427
SWZ,2024-05,75356,1427
SWZ,2024-06,75356,1427
SXM,2020-01,0,0
SXM,2020-02,0,0
SXM,2020-03,3,0
SXM,2020-04,73,12
SXM,2020-05,78,15
SXM,2020-06,77,15
SXM,2020-07,94,15
SXM,2020-08,444,17
SXM,2020-09,618,22
SXM,2020-10,776,22
SXM,2020-11,1041,25
SXM,2020-12,1370,26
SXM,2021-01,1822,27
SXM,2021-02,2051,27
SXM,2021-03,2118,27
SXM,2021-04,2212,27
SXM,2021-05,2404,28
SXM,2021-06,2594,33
SXM,2021-07,2698,34
SXM,2021-08,3580,47
SXM,2021-09,4178,61
SXM,2021-10,4488,75
SXM,2021-11,4573,75
SXM,2021-12,4748,75
SXM,2022-01,9229,79
SXM,2022-02,9544,85
SXM,2022-03,9657,86
SXM,2022-04,9920,86
SXM,2022-05,10279,86
SXM,2022-06,10508,86
SXM,2022-07,10741,87
SXM,2022-08,10809,87
SXM,2022-09,10855,87
SXM,2022-10,10922,88
SXM,2022-11,10949,89
SXM,2022-12,10988,89
SXM,2023-01,11010,89
SXM,2023-02,11020,90
SXM,2023-03,11029,92
SXM,2023-04,11030,92
SXM,2023-05,11030,92
SXM,2023-06,11051,92
SXM,2023-07,11051,92
SXM,2023-08,11051,92
SXM,2023-09,11051,92
SXM,2023-10,11051,92
SXM,2023-11,11051,92
SXM,2023-12,11051,92
SXM,2024-01,11051,92
SXM,2024-02,11051,92
SXM,2024-03,11051,92
SXM,2024-04,11051,92
SXM,2024-05,11051,92
SXM,2024-06,11051,92
SYC,2020-01,0,0
SYC,2020-02,0,0
SYC,2020-03,8,0
SYC,2020-04,11,0
SYC,2020-05,11,0
SYC,2020-06,81,0
SYC,2020-07,115,0
SYC,2020-08,135,0
SYC,2020-09,141,0
SYC,2020-10,154,0
SYC,2020-11,172,0
SYC,2020-12,211,0
SYC,2021-01,1224,3
SYC,2021-02,2618,11
SYC,2021-03,4054,18
SYC,2021-04,5016,25
SYC,2021-05,11415,40
SYC,2021-06,15427,55
SYC,2021-07,18056,86
SYC,2021-08,19992,102
SYC,2021-09,21404,110
SYC,2021-10,22278,114
SYC,2021-11,23349,122
SYC,2021-12,24381,126
SYC,2022-01,37023,142
SYC,2022-02,39342,163
SYC,2022-03,40123,163
SYC,2022-04,42276,163
SYC,2022-05,44005,167
SYC,2022-06,44669,167
SYC,2022-07,45429,168
SYC,2022-08,45852,168
SYC,2022-09,46358,169
SYC,2022-10,49380,171
SYC,2022-11,50068,171
SYC,2022-12,50355,172
SYC,2023-01,50665,172
SYC,2023-02,50665,172
SYC,2023-03,50937,172
SYC,2023-04,50937,172
SYC,2023-05,50937,172
SYC,2023-06,50937,172
SYC,2023-07,50937,172
SYC,2023-08,50937,172
SYC,2023-09,50937,172
SYC,2023-10,50977,172
SYC,2023-11,51139,172
SYC,2023-12,51220,172
SYC,2024-01,51579,172
SYC,2024-02,51652,172
SYC,2024-03,51672,172
SYC,2024-04,51686,172
SYC,2024-05,51703,172
SYC,2024-06,51770,172
SYR,2020-01,0,0
SYR,2020-02,0,0
SYR,2020-03,5,0
SYR,2020-04,42,3
SYR,2020-05,122,4
SYR,2020-06,256,9
SYR,2020-07,627,36
SYR,2020-08,2628,106
SYR,2020-09,4038,188
SYR,2020-10,5359,267
SYR,2020-11,7715,409
SYR,2020-12,10932,669
SYR,2021-01,13998,916
SYR,2021-02,15533,1023
SYR,2021-03,18356,1227
SYR,2021-04,21999,1526
SYR,2021-05,24440,1763
SYR,2021-06,25365,1864
SYR,2021-07,25865,1905
SYR,2021-08,27539,1998
SYR,2021-09,32580,2198
SYR,2021-10,43146,2560
SYR,2021-11,47863,2733
SYR,2021-12,50051,2871
SYR,2022-01,51284,2984
SYR,2022-02,54380,3068
SYR,2022-03,55650,3133
SYR,2022-04,55795,3150
SYR,2022-05,55890,3150
SYR,2022-06,55921,3150
SYR,2022-07,56279,3150
SYR,2022-08,56973,3163
SYR,2022-09,57267,3163
SYR,2022-10,57358,3163
SYR,2022-11,57394,3163
SYR,2022-12,57423,3163
SYR,2023-01,57423,3163
SYR,2023-02,57423,3163
SYR,2023-03,57423,3163
SYR,2023-04,57423,3163
SYR,2023-05,57423,3163
SYR,2023-06,57423,3163
SYR,2023-07,57423,3163
SYR,2023-08,57423,3163
SYR,2023-09,57423,3163
SYR,2023-10,57423,3163
SYR,2023-11,57423,3163
SYR,2023-12,57423,3163
SYR,2024-01,57423,3163
SYR,2024-02,57423,3163
SYR,2024-03,57423,3163
SYR,2024-04,57423,3163
SYR,2024-05,57423,3163
SYR,2024-06,57423,3163
TCA,2020-01,0,0
TCA,2020-02,0,0
TCA,2020-03,2,0
TCA,2020-04,11,1
TCA,2020-05,12,1
TCA,2020-06,16,1
TCA,2020-07,92,2
TCA,2020-08,490,3
TCA,2020-09,680,5
TCA,2020-10,699,6
TCA,2020-11,748,6
TCA,2020-12,844,6
TCA,2021-01,1459,8
TCA,2021-02,2099,14
TCA,2021-03,2325,17
TCA,2021-04,2376,17
TCA,2021-05,2412,17
TCA,2021-06,2424,18
TCA,2021-07,2462,18
TCA,2021-08,2637,20
TCA,2021-09,2830,22
TCA,2021-10,2980,23
TCA,2021-11,3096,24
TCA,2021-12,3235,26
TCA,2022-01,5692,34
TCA,2022-02,5855,36
TCA,2022-03,5888,36
TCA,2022-04,5941,36
TCA,2022-05,6123,36
TCA,2022-06,6211,36
TCA,2022-07,6303,36
TCA,2022-08,6359,36
TCA,2022-09,6380,36
TCA,2022-10,6429,36
TCA,2022-11,6446,36
TCA,2022-12,6479,36
TCA,2023-01,6522,38
TCA,2023-02,6551,38
TCA,2023-03,6565,38
TCA,2023-04,6565,38
TCA,2023-05,6595,38
TCA,2023-06,6608,39
TCA,2023-07,6641,39
TCA,2023-08,6651,39
TCA,2023-09,6651,39
TCA,2023-10,6673,40
TCA,2023-11,6697,40
TCA,2023-12,6713,40
TCA,2024-01,6737,40
TCA,2024-02,6747,40
TCA,2024-03,6754,40
TCA,2024-04,6754,40
TCA,2024-05,6754,40
TCA,2024-06,6755,40
TCD,2020-01,0,0
TCD,2020-02,0,0
TCD,2020-03,5,0
TCD,2020-04,46,0
TCD,2020-05,778,67
TCD,2020-06,865,76
TCD,2020-07,915,77
TCD,2020-08,1008,79
TCD,2020-09,1177,85
TCD,2020-10,1434,97
TCD,2020-11,1663,102
TCD,2020-12,1986,104
TCD,2021-01,3347,119
TCD,2021-02,3973,140
TCD,2021-03,4501,160
TCD,2021-04,4752,169
TCD,2021-05,4928,173
TCD,2021-06,4951,174
TCD,2021-07,4969,174
TCD,2021-08,4990,174
TCD,2021-09,5031,174
TCD,2021-10,5067,174
TCD,2021-11,5105,175
TCD,2021-12,5701,181
TCD,2022-01,7073,190
TCD,2022-02,7246,190
TCD,2022-03,7286,190
TCD,2022-04,7396,193
TCD,2022-05,7417,193
TCD,2022-06,7424,193
TCD,2022-07,7432,193
TCD,2022-08,7489,193
TCD,2022-09,7571,193
TCD,2022-10,7620,194
TCD,2022-11,7641,194
TCD,2022-12,7649,194
TCD,2023-01,7652,194
TCD,2023-02,7675,194
TCD,2023-03,7685,194
TCD,2023-04,7698,194
TCD,2023-05,7698,194
TCD,2023-06,7698,194
TCD,2023-07,7698,194
TCD,2023-08,7698,194
TCD,2023-09,7698,194
TCD,2023-10,7698,194
TCD,2023-11,7698,194
TCD,2023-12,7698,194
TCD,2024-01,7698,194
TCD,2024-02,7698,194
TCD,2024-03,7702,194
TCD,2024-04,7702,194
TCD,2024-05,7702,194
TCD,2024-06,7702,194
TGO,2020-01,0,0
TGO,2020-02,0,0
TGO,2020-03,28,1
TGO,2020-04,96,6
TGO,2020-05,433,13
TGO,2020-06,615,14
TGO,2020-07,853,17
TGO,2020-08,1390,27
TGO,2020-09,1736,46
TGO,2020-10,2187,52
TGO,2020-11,2946,64
TGO,2020-12,3555,68
TGO,2021-01,5041,77
TGO,2021-02,6851,83
TGO,2021-03,9827,107
TGO,2021-04,12787,121
TGO,2021-05,13447,125
TGO,2021-06,13816,128
TGO,2021-07,15072,143
TGO,2021-08,21037,180
TGO,2021-09,25163,222
TGO,2021-10,26068,242
TGO,2021-11,26243,243
TGO,2021-12,27992,246
TGO,2022-01,36487,268
TGO,2022-02,36798,272
TGO,2022-03,36911,272
TGO,2022-04,36977,273
TGO,2022-05,37079,273
TGO,2022-06,37328,275
TGO,2022-07,38084,280
TGO,2022-08,38437,282
TGO,2022-09,38963,284
TGO,2022-10,39298,290
TGO,2022-11,39326,290
TGO,2022-12,39341,290
TGO,2023-01,39354,290
TGO,2023-02,39375,290
TGO,2023-03,39441,290
TGO,2023-04,39486,290
TGO,2023-05,39499,290
TGO,2023-06,39504,290
TGO,2023-07,39510,290
TGO,2023-08,39514,290
TGO,2023-09,39518,290
TGO,2023-10,39527,290
TGO,2023-11,39527,290
TGO,2023-12,39527,290
TGO,2024-01,39527,290
TGO,2024-02,39527,290
TGO,2024-03,39528,290
TGO,2024-04,39530,290
TGO,2024-05,39530,290
TGO,2024-06,39530,290
THA,2020-01,5,0
THA,2020-02,39,0
THA,2020-03,1388,7
THA,2020-04,2922,51
THA,2020-05,3081,57
THA,2020-06,3162,58
THA,2020-07,3291,58
THA,2020-08,3411,58
THA,2020-09,3523,59
THA,2020-10,3736,59
THA,2020-11,3977,60
THA,2020-12,6141,60
THA,2021-01,18782,77
THA,2021-02,25951,83
THA,2021-03,28734,94
THA,2021-04,55460,140
THA,2021-05,154307,1012
THA,2021-06,244447,1912
THA,2021-07,497302,4059
THA,2021-08,1174091,11143
THA,2021-09,1561638,16268
THA,2021-10,1912024,19205
THA,2021-11,2106813,20707
THA,2021-12,2209970,21580
THA,2022-01,2432534,22157
THA,2022-02,2869616,22891
THA,2022-03,3529085,24799
THA,2022-04,4165874,27775
THA,2022-05,4442648,29972
THA,2022-06,4514155,30592
THA,2022-07,4590176,31385
THA,2022-08,4646412,32222
THA,2022-09,4678352,32718
THA,2022-10,4692448,32955
THA,2022-11,4707244,33180
THA,2022-12,4721808,33594
THA,2023-01,4726984,33865
THA,2023-02,4728035,33911
THA,2023-03,4728632,33935
THA,2023-04,4732301,33957
THA,2023-05,4741958,34095
THA,2023-06,4751563,34328
THA,2023-07,4755175,34425
THA,2023-08,4756406,34459
THA,2023-09,4757283,34473
THA,2023-10,4758125,34487
THA,2023-11,4759586,34492
THA,2023-12,4762375,34517
THA,2024-01,4765003,34547
THA,2024-02,4767238,34567
THA,2024-03,4770005,34583
THA,2024-04,4774304,34602
THA,2024-05,4781659,34647
THA,2024-06,4789165,34665
TJK,2020-01,0,0
TJK,2020-02,0,0
TJK,2020-03,0,0
TJK,2020-04,0,0
TJK,2020-05,3807,47
TJK,2020-06,5799,52
TJK,2020-07,7150,59
TJK,2020-08,8516,68
TJK,2020-09,9605,75
TJK,2020-10,10736,81
TJK,2020-11,12118,86
TJK,2020-12,13555,90
TJK,2021-01,13714,91
TJK,2021-02,13714,91
TJK,2021-03,13714,91
TJK,2021-04,13714,91
TJK,2021-05,13714,91
TJK,2021-06,13845,91
TJK,2021-07,15004,118
TJK,2021-08,17178,125
TJK,2021-09,17484,125
TJK,2021-10,17486,125
TJK,2021-11,17493,125
TJK,2021-12,17493,125
TJK,2022-01,17695,125
TJK,2022-02,17786,125
TJK,2022-03,17786,125
TJK,2022-04,17786,125
TJK,2022-05,17786,125
TJK,2022-06,17786,125
TJK,2022-07,17786,125
TJK,2022-08,17786,125
TJK,2022-09,17786,125
TJK,2022-10,17786,125
TJK,2022-11,17786,125
TJK,2022-12,17786,125
TJK,2023-01,17786,125
TJK,2023-02,17786,125
TJK,2023-03,17786,125
TJK,2023-04,17786,125
TJK,2023-05,17786,125
TJK,2023-06,17786,125
TJK,2023-07,17786,125
TJK,2023-08,17786,125
TJK,2023-09,17786,125
TJK,2023-10,17786,125
TJK,2023-11,17786,125
TJK,2023-12,17786,125
TJK,2024-01,17786,125
TJK,2024-02,17786,125
TJK,2024-03,17786,125
TJK,2024-04,17786,125
TJK,2024-05,17786,125
TJK,2024-06,17786,125
TKL,2020-01,0,0
TKL,2020-02,0,0
TKL,2020-03,0,0
TKL,2020-04,0,0
TKL,2020-05,0,0
TKL,2020-06,0,0
TKL,2020-07,0,0
TKL,2020-08,0,0
TKL,2020-09,0,0
TKL,2020-10,0,0
TKL,2020-11,0,0
TKL,2020-12,0,0
TKL,2021-01,0,0
TKL,2021-02,0,0
TKL,2021-03,0,0
TKL,2021-04,0,0
TKL,2021-05,0,0
TKL,2021-06,0,0
TKL,2021-07,0,0
TKL,2021-08,0,0
TKL,2021-09,0,0
TKL,2021-10,0,0
TKL,2021-11,0,0
TKL,2021-12,0,0
TKL,2022-01,0,0
TKL,2022-02,0,0
TKL,2022-03,0,0
TKL,2022-04,0,0
TKL,2022-05,0,0
TKL,2022-06,0,0
TKL,2022-07,0,0
TKL,2022-08,0,0
TKL,2022-09,0,0
TKL,2022-10,0,0
TKL,2022-11,0,0
TKL,2022-12,5,0
TKL,2023-01,5,0
TKL,2023-02,5,0
TKL,2023-03,5,0
TKL,2023-04,5,0
TKL,2023-05,5,0
TKL,2023-06,19,0
TKL,2023-07,80,0
TKL,2023-08,80,0
TKL,2023-09,80,0
TKL,2023-10,80,0
TKL,2023-11,80,0
TKL,2023-12,80,0
TKL,2024-01,80,0
TKL,2024-02,80,0
TKL,2024-03,80,0
TKL,2024-04,80,0
TKL,2024-05,80,0
TKL,2024-06,80,0
TKM,2020-01,0,0
TKM,2020-02,0,0
TKM,2020-03,0,0
TKM,2020-04,0,0
TKM,2020-05,0,0
TKM,2020-06,0,0
TKM,2020-07,0,0
TKM,2020-08,0,0
TKM,2020-09,0,0
TKM,2020-10,0,0
TKM,2020-11,0,0
TKM,2020-12,0,0
TKM,2021-01,0,0
TKM,2021-02,0,0
TKM,2021-03,0,0
TKM,2021-04,0,0
TKM,2021-05,0,0
TKM,2021-06,0,0
TKM,2021-07,0,0
TKM,2021-08,0,0
TKM,2021-09,0,0
TKM,2021-10,0,0
TKM,2021-11,0,0
TKM,2021-12,0,0
TKM,2022-01,0,0
TKM,2022-02,0,0
TKM,2022-03,0,0
TKM,2022-04,0,0
TKM,2022-05,0,0
TKM,2022-06,0,0
TKM,2022-07,0,0
TKM,2022-08,0,0
TKM,2022-09,0,0
TKM,2022-10,0,0
TKM,2022-11,0,0
TKM,2022-12,0,0
TKM,2023-01,0,0
TKM,2023-02,0,0
TKM,2023-03,0,0
TKM,2023-04,0,0
TKM,2023-05,0,0
TKM,2023-06,0,0
TKM,2023-07,0,0
TKM,2023-08,0,0
TKM,2023-09,0,0
TKM,2023-10,0,0
TKM,2023-11,0,0
TKM,2023-12,0,0
TKM,2024-01,0,0
TKM,2024-02,0,0
TKM,2024-03,0,0
TKM,2024-04,0,0
TKM,2024-05,0,0
TKM,2024-06,0,0
TLS,2020-01,0,0
TLS,2020-02,0,0
TLS,2020-03,1,0
TLS,2020-04,24,0
TLS,2020-05,24,0
TLS,2020-06,24,0
TLS,2020-07,24,0
TLS,2020-08,27,0
TLS,2020-09,27,0
